tissue,m1,m2,delta,n_within,pair
EFO:0001086,ChIP-seq:CTCF,ChIP-seq:H3K9me3,3.602339161766846e-05,3.0,ChIP-seq:CTCF x ChIP-seq:H3K9me3
EFO:0001086,ChIP-seq:CTCF,ChIP-seq:H4K20me1,0.00966847113200596,3.0,ChIP-seq:CTCF x ChIP-seq:H4K20me1
EFO:0001086,ChIP-seq:CTCF,ChIP-seq:GABPA,-0.0076533185713218935,3.0,ChIP-seq:CTCF x ChIP-seq:GABPA
EFO:0001086,ChIP-seq:CTCF,ChIP-seq:JUND,0.07362623933034067,3.0,ChIP-seq:CTCF x ChIP-seq:JUND
EFO:0001086,ChIP-seq:CTCF,ChIP-seq:MYC,0.08958327372868857,3.0,ChIP-seq:CTCF x ChIP-seq:MYC
EFO:0001086,ChIP-seq:CTCF,ChIP-seq:POLR2A,0.011410719904548679,6.0,ChIP-seq:CTCF x ChIP-seq:POLR2A
EFO:0001086,ChIP-seq:CTCF,ChIP-seq:RAD21,0.08531387646993005,3.0,ChIP-seq:CTCF x ChIP-seq:RAD21
EFO:0001086,ChIP-seq:CTCF,ChIP-seq:REST,0.004117068230060111,6.0,ChIP-seq:CTCF x ChIP-seq:REST
EFO:0001086,ChIP-seq:CTCF,ChIP-seq:TAF1,-0.0226421723763148,3.0,ChIP-seq:CTCF x ChIP-seq:TAF1
EFO:0001086,ChIP-seq:CTCF,ChIP-seq:YY1,0.03845463807766254,3.0,ChIP-seq:CTCF x ChIP-seq:YY1
EFO:0001086,ChIP-seq:CTCF,polyA plus RNA-seq,-0.0009594348193419102,24.0,ChIP-seq:CTCF x polyA plus RNA-seq
EFO:0001086,DNase-seq,ChIP-seq:H3K27ac,0.1606075827850889,2.0,ChIP-seq:H3K27ac x DNase-seq
EFO:0001086,DNase-seq,ChIP-seq:CTCF,0.027919321763710897,3.0,ChIP-seq:CTCF x DNase-seq
EFO:0001086,DNase-seq,ChIP-seq:H2AFZ,0.06806063516573473,1.0,ChIP-seq:H2AFZ x DNase-seq
EFO:0001086,DNase-seq,ChIP-seq:H3K27me3,-0.037698221543142875,1.0,ChIP-seq:H3K27me3 x DNase-seq
EFO:0001086,DNase-seq,ChIP-seq:H3K4me1,-0.09632848439708588,1.0,ChIP-seq:H3K4me1 x DNase-seq
EFO:0001086,DNase-seq,ChIP-seq:H3K4me2,0.11786635716756184,1.0,ChIP-seq:H3K4me2 x DNase-seq
EFO:0001086,DNase-seq,ChIP-seq:H3K4me3,0.06060944216700788,3.0,ChIP-seq:H3K4me3 x DNase-seq
EFO:0001086,DNase-seq,ChIP-seq:H3K79me2,-0.03692152819463185,1.0,ChIP-seq:H3K79me2 x DNase-seq
EFO:0001086,DNase-seq,ChIP-seq:H3K9ac,0.09869192845077925,1.0,ChIP-seq:H3K9ac x DNase-seq
EFO:0001086,DNase-seq,ChIP-seq:H3K9me3,-0.09041510075330735,1.0,ChIP-seq:H3K9me3 x DNase-seq
EFO:0001086,DNase-seq,ChIP-seq:H4K20me1,-0.024905302694865634,1.0,ChIP-seq:H4K20me1 x DNase-seq
EFO:0001086,DNase-seq,ChIP-seq:GABPA,0.20856758681210605,1.0,ChIP-seq:GABPA x DNase-seq
EFO:0001086,DNase-seq,ChIP-seq:JUND,0.254205428636991,1.0,ChIP-seq:JUND x DNase-seq
EFO:0001086,DNase-seq,ChIP-seq:MYC,0.11676299571990967,1.0,ChIP-seq:MYC x DNase-seq
EFO:0001086,DNase-seq,ChIP-seq:POLR2A,0.11772586772968242,2.0,ChIP-seq:POLR2A x DNase-seq
EFO:0001086,DNase-seq,ChIP-seq:RAD21,0.06716786210353558,1.0,ChIP-seq:RAD21 x DNase-seq
EFO:0001086,DNase-seq,ChIP-seq:REST,0.12384060809486791,2.0,ChIP-seq:REST x DNase-seq
EFO:0001086,DNase-seq,ChIP-seq:TAF1,0.09699476957321168,1.0,ChIP-seq:TAF1 x DNase-seq
EFO:0001086,DNase-seq,ChIP-seq:YY1,0.1975534948018881,1.0,ChIP-seq:YY1 x DNase-seq
EFO:0001086,DNase-seq,polyA plus RNA-seq,0.014902081001888622,8.0,DNase-seq x polyA plus RNA-seq
EFO:0001086,ChIP-seq:H2AFZ,ChIP-seq:H3K27ac,0.21393153071403503,2.0,ChIP-seq:H2AFZ x ChIP-seq:H3K27ac
EFO:0001086,ChIP-seq:H2AFZ,ChIP-seq:CTCF,0.04304336736111041,3.0,ChIP-seq:CTCF x ChIP-seq:H2AFZ
EFO:0001086,ChIP-seq:H2AFZ,DNase-seq,0.02841898291802206,1.0,ChIP-seq:H2AFZ x DNase-seq
EFO:0001086,ChIP-seq:H2AFZ,ChIP-seq:H3K27me3,0.10977273698776,1.0,ChIP-seq:H2AFZ x ChIP-seq:H3K27me3
EFO:0001086,ChIP-seq:H2AFZ,ChIP-seq:H3K4me1,0.17939274509747824,1.0,ChIP-seq:H2AFZ x ChIP-seq:H3K4me1
EFO:0001086,ChIP-seq:H2AFZ,ChIP-seq:H3K4me2,0.31863103386683345,1.0,ChIP-seq:H2AFZ x ChIP-seq:H3K4me2
EFO:0001086,ChIP-seq:H2AFZ,ChIP-seq:H3K4me3,0.24199685819359762,3.0,ChIP-seq:H2AFZ x ChIP-seq:H3K4me3
EFO:0001086,ChIP-seq:H2AFZ,ChIP-seq:H3K79me2,-0.09980382067816598,1.0,ChIP-seq:H2AFZ x ChIP-seq:H3K79me2
EFO:0001086,ChIP-seq:H2AFZ,ChIP-seq:H3K9ac,0.2554808191714748,1.0,ChIP-seq:H2AFZ x ChIP-seq:H3K9ac
EFO:0001086,ChIP-seq:H2AFZ,ChIP-seq:H3K9me3,0.05332239965597789,1.0,ChIP-seq:H2AFZ x ChIP-seq:H3K9me3
EFO:0001086,ChIP-seq:H2AFZ,ChIP-seq:H4K20me1,0.0044864577906472344,1.0,ChIP-seq:H2AFZ x ChIP-seq:H4K20me1
EFO:0001086,ChIP-seq:H2AFZ,ChIP-seq:GABPA,0.06544205681844191,1.0,ChIP-seq:GABPA x ChIP-seq:H2AFZ
EFO:0001086,ChIP-seq:H2AFZ,ChIP-seq:JUND,0.01968889224987764,1.0,ChIP-seq:H2AFZ x ChIP-seq:JUND
EFO:0001086,ChIP-seq:H2AFZ,ChIP-seq:MYC,0.11512129604816437,1.0,ChIP-seq:H2AFZ x ChIP-seq:MYC
EFO:0001086,ChIP-seq:H2AFZ,ChIP-seq:POLR2A,0.010269700029453675,2.0,ChIP-seq:H2AFZ x ChIP-seq:POLR2A
EFO:0001086,ChIP-seq:H2AFZ,ChIP-seq:RAD21,0.0926795693544241,1.0,ChIP-seq:H2AFZ x ChIP-seq:RAD21
EFO:0001086,ChIP-seq:H2AFZ,ChIP-seq:REST,0.04505030340269992,2.0,ChIP-seq:H2AFZ x ChIP-seq:REST
EFO:0001086,ChIP-seq:H2AFZ,ChIP-seq:TAF1,0.06794766783714294,1.0,ChIP-seq:H2AFZ x ChIP-seq:TAF1
EFO:0001086,ChIP-seq:H2AFZ,ChIP-seq:YY1,0.0886001346202997,1.0,ChIP-seq:H2AFZ x ChIP-seq:YY1
EFO:0001086,ChIP-seq:H2AFZ,polyA plus RNA-seq,0.01917185194113038,8.0,ChIP-seq:H2AFZ x polyA plus RNA-seq
EFO:0001086,ChIP-seq:H3K27me3,ChIP-seq:H3K27ac,-0.08255231821483561,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
EFO:0001086,ChIP-seq:H3K27me3,ChIP-seq:CTCF,0.018738360556422688,3.0,ChIP-seq:CTCF x ChIP-seq:H3K27me3
EFO:0001086,ChIP-seq:H3K27me3,DNase-seq,-0.029678792950986813,1.0,ChIP-seq:H3K27me3 x DNase-seq
EFO:0001086,ChIP-seq:H3K27me3,ChIP-seq:H2AFZ,0.09696515852754767,1.0,ChIP-seq:H2AFZ x ChIP-seq:H3K27me3
EFO:0001086,ChIP-seq:H3K27me3,ChIP-seq:H3K4me1,0.0771911105229741,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
EFO:0001086,ChIP-seq:H3K27me3,ChIP-seq:H3K4me2,0.013040552584406657,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me2
EFO:0001086,ChIP-seq:H3K27me3,ChIP-seq:H3K4me3,-0.035102786149143285,3.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
EFO:0001086,ChIP-seq:H3K27me3,ChIP-seq:H3K79me2,0.00032111512763159655,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K79me2
EFO:0001086,ChIP-seq:H3K27me3,ChIP-seq:H3K9ac,-0.0653172946905577,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9ac
EFO:0001086,ChIP-seq:H3K27me3,ChIP-seq:H3K9me3,0.2576317628224691,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
EFO:0001086,ChIP-seq:H3K27me3,ChIP-seq:H4K20me1,0.11214315380368914,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H4K20me1
EFO:0001086,ChIP-seq:H3K27me3,ChIP-seq:GABPA,-0.006028691814704374,1.0,ChIP-seq:GABPA x ChIP-seq:H3K27me3
EFO:0001086,ChIP-seq:H3K27me3,ChIP-seq:JUND,-0.054644777797735654,1.0,ChIP-seq:H3K27me3 x ChIP-seq:JUND
EFO:0001086,ChIP-seq:H3K27me3,ChIP-seq:MYC,0.02046726495027542,1.0,ChIP-seq:H3K27me3 x ChIP-seq:MYC
EFO:0001086,ChIP-seq:H3K27me3,ChIP-seq:POLR2A,-0.04283311687313117,2.0,ChIP-seq:H3K27me3 x ChIP-seq:POLR2A
EFO:0001086,ChIP-seq:H3K27me3,ChIP-seq:RAD21,0.043727005330415875,1.0,ChIP-seq:H3K27me3 x ChIP-seq:RAD21
EFO:0001086,ChIP-seq:H3K27me3,ChIP-seq:REST,0.00931873231341964,2.0,ChIP-seq:H3K27me3 x ChIP-seq:REST
EFO:0001086,ChIP-seq:H3K27me3,ChIP-seq:TAF1,0.018589604273438455,1.0,ChIP-seq:H3K27me3 x ChIP-seq:TAF1
EFO:0001086,ChIP-seq:H3K27me3,ChIP-seq:YY1,-0.009663215121970728,1.0,ChIP-seq:H3K27me3 x ChIP-seq:YY1
EFO:0001086,ChIP-seq:H3K27me3,polyA plus RNA-seq,-0.002100106328725815,8.0,ChIP-seq:H3K27me3 x polyA plus RNA-seq
EFO:0001086,ChIP-seq:H3K4me1,ChIP-seq:H3K27ac,0.09130873213701718,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
EFO:0001086,ChIP-seq:H3K4me1,ChIP-seq:CTCF,0.010170984463613541,3.0,ChIP-seq:CTCF x ChIP-seq:H3K4me1
EFO:0001086,ChIP-seq:H3K4me1,DNase-seq,-0.08100017742449496,1.0,ChIP-seq:H3K4me1 x DNase-seq
EFO:0001086,ChIP-seq:H3K4me1,ChIP-seq:H2AFZ,0.15541346777569165,1.0,ChIP-seq:H2AFZ x ChIP-seq:H3K4me1
EFO:0001086,ChIP-seq:H3K4me1,ChIP-seq:H3K27me3,0.06717019287809249,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
EFO:0001086,ChIP-seq:H3K4me1,ChIP-seq:H3K4me2,0.2506791154543559,1.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me2
EFO:0001086,ChIP-seq:H3K4me1,ChIP-seq:H3K4me3,0.03695476393158824,3.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
EFO:0001086,ChIP-seq:H3K4me1,ChIP-seq:H3K79me2,0.2374126638684954,1.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K79me2
EFO:0001086,ChIP-seq:H3K4me1,ChIP-seq:H3K9ac,0.09918542622878987,1.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9ac
EFO:0001086,ChIP-seq:H3K4me1,ChIP-seq:H3K9me3,0.007685246070226033,1.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
EFO:0001086,ChIP-seq:H3K4me1,ChIP-seq:H4K20me1,0.04512901221002852,1.0,ChIP-seq:H3K4me1 x ChIP-seq:H4K20me1
EFO:0001086,ChIP-seq:H3K4me1,ChIP-seq:GABPA,-0.025525970892472702,1.0,ChIP-seq:GABPA x ChIP-seq:H3K4me1
EFO:0001086,ChIP-seq:H3K4me1,ChIP-seq:JUND,-0.04139961488544941,1.0,ChIP-seq:H3K4me1 x ChIP-seq:JUND
EFO:0001086,ChIP-seq:H3K4me1,ChIP-seq:MYC,0.03461173474788666,1.0,ChIP-seq:H3K4me1 x ChIP-seq:MYC
EFO:0001086,ChIP-seq:H3K4me1,ChIP-seq:POLR2A,-0.04713059231251865,2.0,ChIP-seq:H3K4me1 x ChIP-seq:POLR2A
EFO:0001086,ChIP-seq:H3K4me1,ChIP-seq:RAD21,0.04622693015978886,1.0,ChIP-seq:H3K4me1 x ChIP-seq:RAD21
EFO:0001086,ChIP-seq:H3K4me1,ChIP-seq:REST,0.003921749560456527,2.0,ChIP-seq:H3K4me1 x ChIP-seq:REST
EFO:0001086,ChIP-seq:H3K4me1,ChIP-seq:TAF1,-0.08456137478351593,1.0,ChIP-seq:H3K4me1 x ChIP-seq:TAF1
EFO:0001086,ChIP-seq:H3K4me1,ChIP-seq:YY1,-0.036450071403613456,1.0,ChIP-seq:H3K4me1 x ChIP-seq:YY1
EFO:0001086,ChIP-seq:H3K4me1,polyA plus RNA-seq,0.015907604811769543,8.0,ChIP-seq:H3K4me1 x polyA plus RNA-seq
EFO:0001086,ChIP-seq:H3K4me2,ChIP-seq:H3K27ac,0.4385838940271882,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me2
EFO:0001086,ChIP-seq:H3K4me2,ChIP-seq:CTCF,0.03537853477431125,3.0,ChIP-seq:CTCF x ChIP-seq:H3K4me2
EFO:0001086,ChIP-seq:H3K4me2,DNase-seq,0.10175814811422043,1.0,ChIP-seq:H3K4me2 x DNase-seq
EFO:0001086,ChIP-seq:H3K4me2,ChIP-seq:H2AFZ,0.32245800440961664,1.0,ChIP-seq:H2AFZ x ChIP-seq:H3K4me2
EFO:0001086,ChIP-seq:H3K4me2,ChIP-seq:H3K27me3,0.006458217638634866,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me2
EFO:0001086,ChIP-seq:H3K4me2,ChIP-seq:H3K4me1,0.21302901468579732,1.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me2
EFO:0001086,ChIP-seq:H3K4me2,ChIP-seq:H3K4me3,0.5722248559307874,3.0,ChIP-seq:H3K4me2 x ChIP-seq:H3K4me3
EFO:0001086,ChIP-seq:H3K4me2,ChIP-seq:H3K79me2,0.15594928349767412,1.0,ChIP-seq:H3K4me2 x ChIP-seq:H3K79me2
EFO:0001086,ChIP-seq:H3K4me2,ChIP-seq:H3K9ac,0.5124543655303216,1.0,ChIP-seq:H3K4me2 x ChIP-seq:H3K9ac
EFO:0001086,ChIP-seq:H3K4me2,ChIP-seq:H3K9me3,-0.07391626040140788,1.0,ChIP-seq:H3K4me2 x ChIP-seq:H3K9me3
EFO:0001086,ChIP-seq:H3K4me2,ChIP-seq:H4K20me1,0.0063736481325967,1.0,ChIP-seq:H3K4me2 x ChIP-seq:H4K20me1
EFO:0001086,ChIP-seq:H3K4me2,ChIP-seq:GABPA,0.06987879645418038,1.0,ChIP-seq:GABPA x ChIP-seq:H3K4me2
EFO:0001086,ChIP-seq:H3K4me2,ChIP-seq:JUND,0.09923050953791691,1.0,ChIP-seq:H3K4me2 x ChIP-seq:JUND
EFO:0001086,ChIP-seq:H3K4me2,ChIP-seq:MYC,0.10197131708264351,1.0,ChIP-seq:H3K4me2 x ChIP-seq:MYC
EFO:0001086,ChIP-seq:H3K4me2,ChIP-seq:POLR2A,0.036943210313072454,2.0,ChIP-seq:H3K4me2 x ChIP-seq:POLR2A
EFO:0001086,ChIP-seq:H3K4me2,ChIP-seq:RAD21,0.047355765906664044,1.0,ChIP-seq:H3K4me2 x ChIP-seq:RAD21
EFO:0001086,ChIP-seq:H3K4me2,ChIP-seq:REST,0.07829267727701288,2.0,ChIP-seq:H3K4me2 x ChIP-seq:REST
EFO:0001086,ChIP-seq:H3K4me2,ChIP-seq:TAF1,-0.023312770202755927,1.0,ChIP-seq:H3K4me2 x ChIP-seq:TAF1
EFO:0001086,ChIP-seq:H3K4me2,ChIP-seq:YY1,0.06564991405377021,1.0,ChIP-seq:H3K4me2 x ChIP-seq:YY1
EFO:0001086,ChIP-seq:H3K4me2,polyA plus RNA-seq,0.02269799409039093,8.0,ChIP-seq:H3K4me2 x polyA plus RNA-seq
EFO:0001086,ChIP-seq:H3K4me3,ChIP-seq:H3K27ac,0.4390660091365933,6.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
EFO:0001086,ChIP-seq:H3K4me3,ChIP-seq:CTCF,0.021861153330742122,9.0,ChIP-seq:CTCF x ChIP-seq:H3K4me3
EFO:0001086,ChIP-seq:H3K4me3,DNase-seq,0.03039576042266119,3.0,ChIP-seq:H3K4me3 x DNase-seq
EFO:0001086,ChIP-seq:H3K4me3,ChIP-seq:H2AFZ,0.1761313315593835,3.0,ChIP-seq:H2AFZ x ChIP-seq:H3K4me3
EFO:0001086,ChIP-seq:H3K4me3,ChIP-seq:H3K27me3,-0.018319941736677642,3.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
EFO:0001086,ChIP-seq:H3K4me3,ChIP-seq:H3K4me1,-0.023037885626157127,3.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
EFO:0001086,ChIP-seq:H3K4me3,ChIP-seq:H3K4me2,0.3632027206257877,3.0,ChIP-seq:H3K4me2 x ChIP-seq:H3K4me3
EFO:0001086,ChIP-seq:H3K4me3,ChIP-seq:H3K79me2,0.13776682558513823,3.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K79me2
EFO:0001086,ChIP-seq:H3K4me3,ChIP-seq:H3K9ac,0.5370461812583349,3.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9ac
EFO:0001086,ChIP-seq:H3K4me3,ChIP-seq:H3K9me3,-0.005659952345821593,3.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
EFO:0001086,ChIP-seq:H3K4me3,ChIP-seq:H4K20me1,0.015497409871646335,3.0,ChIP-seq:H3K4me3 x ChIP-seq:H4K20me1
EFO:0001086,ChIP-seq:H3K4me3,ChIP-seq:GABPA,0.10756111686879938,3.0,ChIP-seq:GABPA x ChIP-seq:H3K4me3
EFO:0001086,ChIP-seq:H3K4me3,ChIP-seq:JUND,0.07736492768312112,3.0,ChIP-seq:H3K4me3 x ChIP-seq:JUND
EFO:0001086,ChIP-seq:H3K4me3,ChIP-seq:MYC,0.05305058558781943,3.0,ChIP-seq:H3K4me3 x ChIP-seq:MYC
EFO:0001086,ChIP-seq:H3K4me3,ChIP-seq:POLR2A,0.09653638348434909,6.0,ChIP-seq:H3K4me3 x ChIP-seq:POLR2A
EFO:0001086,ChIP-seq:H3K4me3,ChIP-seq:RAD21,0.018434694562202845,3.0,ChIP-seq:H3K4me3 x ChIP-seq:RAD21
EFO:0001086,ChIP-seq:H3K4me3,ChIP-seq:REST,0.10993667129884686,6.0,ChIP-seq:H3K4me3 x ChIP-seq:REST
EFO:0001086,ChIP-seq:H3K4me3,ChIP-seq:TAF1,0.12290135224660237,3.0,ChIP-seq:H3K4me3 x ChIP-seq:TAF1
EFO:0001086,ChIP-seq:H3K4me3,ChIP-seq:YY1,0.13774608495907906,3.0,ChIP-seq:H3K4me3 x ChIP-seq:YY1
EFO:0001086,ChIP-seq:H3K4me3,polyA plus RNA-seq,0.02933544101137104,24.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
EFO:0001086,ChIP-seq:H3K79me2,ChIP-seq:H3K27ac,0.10679624286467719,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K79me2
EFO:0001086,ChIP-seq:H3K79me2,ChIP-seq:CTCF,0.008700673666889551,3.0,ChIP-seq:CTCF x ChIP-seq:H3K79me2
EFO:0001086,ChIP-seq:H3K79me2,DNase-seq,-0.03683978162643289,1.0,ChIP-seq:H3K79me2 x DNase-seq
EFO:0001086,ChIP-seq:H3K79me2,ChIP-seq:H2AFZ,-0.07713626663793217,1.0,ChIP-seq:H2AFZ x ChIP-seq:H3K79me2
EFO:0001086,ChIP-seq:H3K79me2,ChIP-seq:H3K27me3,0.0031137641879820047,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K79me2
EFO:0001086,ChIP-seq:H3K79me2,ChIP-seq:H3K4me1,0.21303021718585302,1.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K79me2
EFO:0001086,ChIP-seq:H3K79me2,ChIP-seq:H3K4me2,0.09036448445075597,1.0,ChIP-seq:H3K4me2 x ChIP-seq:H3K79me2
EFO:0001086,ChIP-seq:H3K79me2,ChIP-seq:H3K4me3,0.12645057760996303,3.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K79me2
EFO:0001086,ChIP-seq:H3K79me2,ChIP-seq:H3K9ac,0.1303188456322557,1.0,ChIP-seq:H3K79me2 x ChIP-seq:H3K9ac
EFO:0001086,ChIP-seq:H3K79me2,ChIP-seq:H3K9me3,0.05468722979227702,1.0,ChIP-seq:H3K79me2 x ChIP-seq:H3K9me3
EFO:0001086,ChIP-seq:H3K79me2,ChIP-seq:H4K20me1,0.09146471279008048,1.0,ChIP-seq:H3K79me2 x ChIP-seq:H4K20me1
EFO:0001086,ChIP-seq:H3K79me2,ChIP-seq:GABPA,0.008412552150813017,1.0,ChIP-seq:GABPA x ChIP-seq:H3K79me2
EFO:0001086,ChIP-seq:H3K79me2,ChIP-seq:JUND,-0.007686908965787062,1.0,ChIP-seq:H3K79me2 x ChIP-seq:JUND
EFO:0001086,ChIP-seq:H3K79me2,ChIP-seq:MYC,-0.003999020159244537,1.0,ChIP-seq:H3K79me2 x ChIP-seq:MYC
EFO:0001086,ChIP-seq:H3K79me2,ChIP-seq:POLR2A,-0.013752559490211598,2.0,ChIP-seq:H3K79me2 x ChIP-seq:POLR2A
EFO:0001086,ChIP-seq:H3K79me2,ChIP-seq:RAD21,-0.007817085975637801,1.0,ChIP-seq:H3K79me2 x ChIP-seq:RAD21
EFO:0001086,ChIP-seq:H3K79me2,ChIP-seq:REST,0.015193566483886619,2.0,ChIP-seq:H3K79me2 x ChIP-seq:REST
EFO:0001086,ChIP-seq:H3K79me2,ChIP-seq:TAF1,0.0126276146620512,1.0,ChIP-seq:H3K79me2 x ChIP-seq:TAF1
EFO:0001086,ChIP-seq:H3K79me2,ChIP-seq:YY1,-0.000719676510645792,1.0,ChIP-seq:H3K79me2 x ChIP-seq:YY1
