tissue,m1,m2,delta,n_within,pair
EFO:0002067,ChIP-seq:H3K79me2,ChIP-seq:H3K4me2,0.273807236017325,1.0,ChIP-seq:H3K4me2 x ChIP-seq:H3K79me2
EFO:0002067,ChIP-seq:H3K79me2,ChIP-seq:H3K4me3,0.21142454330737775,4.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K79me2
EFO:0002067,ChIP-seq:H3K79me2,ChIP-seq:H3K9ac,0.1770795376404472,2.0,ChIP-seq:H3K79me2 x ChIP-seq:H3K9ac
EFO:0002067,ChIP-seq:H3K79me2,ChIP-seq:H3K9me3,0.07373802120715504,1.0,ChIP-seq:H3K79me2 x ChIP-seq:H3K9me3
EFO:0002067,ChIP-seq:H3K79me2,ChIP-seq:GABPA,-0.01138676255941391,2.0,ChIP-seq:GABPA x ChIP-seq:H3K79me2
EFO:0002067,ChIP-seq:H3K79me2,ChIP-seq:JUND,0.00349107929147207,1.0,ChIP-seq:H3K79me2 x ChIP-seq:JUND
EFO:0002067,ChIP-seq:H3K79me2,ChIP-seq:POLR2A,-0.0011042312417231803,8.0,ChIP-seq:H3K79me2 x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:H3K79me2,ChIP-seq:REST,-0.017306354779161905,2.0,ChIP-seq:H3K79me2 x ChIP-seq:REST
EFO:0002067,ChIP-seq:H3K79me2,ChIP-seq:YY1,-0.013492497305075325,2.0,ChIP-seq:H3K79me2 x ChIP-seq:YY1
EFO:0002067,ChIP-seq:H3K79me2,polyA plus RNA-seq,-0.005445120364479146,19.0,ChIP-seq:H3K79me2 x polyA plus RNA-seq
EFO:0002067,ChIP-seq:H3K79me2,ChIP-seq:H3K36me3,0.1337184197627581,2.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K79me2
EFO:0002067,ChIP-seq:H3K79me2,ChIP-seq:EP300,0.021409835952978868,1.0,ChIP-seq:EP300 x ChIP-seq:H3K79me2
EFO:0002067,ChIP-seq:H3K79me2,ChIP-seq:POLR2AphosphoS5,0.03646814484487881,1.0,ChIP-seq:H3K79me2 x ChIP-seq:POLR2AphosphoS5
EFO:0002067,ChIP-seq:H3K9ac,ChIP-seq:CTCF,0.00876041552749093,8.0,ChIP-seq:CTCF x ChIP-seq:H3K9ac
EFO:0002067,ChIP-seq:H3K9ac,DNase-seq,0.016723897032455456,8.0,ChIP-seq:H3K9ac x DNase-seq
EFO:0002067,ChIP-seq:H3K9ac,RNA-seq,0.03559514355664073,134.0,ChIP-seq:H3K9ac x RNA-seq
EFO:0002067,ChIP-seq:H3K9ac,ChIP-seq:H2AFZ,0.2050044279206883,2.0,ChIP-seq:H2AFZ x ChIP-seq:H3K9ac
EFO:0002067,ChIP-seq:H3K9ac,ChIP-seq:H3K27me3,-0.00663627808799549,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9ac
EFO:0002067,ChIP-seq:H3K9ac,ChIP-seq:H3K4me1,0.1213966284006361,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9ac
EFO:0002067,ChIP-seq:H3K9ac,ChIP-seq:H3K4me2,0.46603652911308485,2.0,ChIP-seq:H3K4me2 x ChIP-seq:H3K9ac
EFO:0002067,ChIP-seq:H3K9ac,ChIP-seq:H3K4me3,0.4039821533056406,8.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9ac
EFO:0002067,ChIP-seq:H3K9ac,ChIP-seq:H3K79me2,0.23589793613978793,2.0,ChIP-seq:H3K79me2 x ChIP-seq:H3K9ac
EFO:0002067,ChIP-seq:H3K9ac,ChIP-seq:H3K9me3,-0.051331329576390555,2.0,ChIP-seq:H3K9ac x ChIP-seq:H3K9me3
EFO:0002067,ChIP-seq:H3K9ac,ChIP-seq:GABPA,0.023869040608406066,4.0,ChIP-seq:GABPA x ChIP-seq:H3K9ac
EFO:0002067,ChIP-seq:H3K9ac,ChIP-seq:JUND,-0.0035644182218955087,2.0,ChIP-seq:H3K9ac x ChIP-seq:JUND
EFO:0002067,ChIP-seq:H3K9ac,ChIP-seq:POLR2A,0.07570960697993426,16.0,ChIP-seq:H3K9ac x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:H3K9ac,ChIP-seq:REST,0.004211609104746265,4.0,ChIP-seq:H3K9ac x ChIP-seq:REST
EFO:0002067,ChIP-seq:H3K9ac,ChIP-seq:YY1,0.04156932234764099,4.0,ChIP-seq:H3K9ac x ChIP-seq:YY1
EFO:0002067,ChIP-seq:H3K9ac,polyA plus RNA-seq,0.014585134102736787,38.0,ChIP-seq:H3K9ac x polyA plus RNA-seq
EFO:0002067,ChIP-seq:H3K9ac,ChIP-seq:H3K36me3,-0.03278305963254892,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9ac
EFO:0002067,ChIP-seq:H3K9ac,ChIP-seq:EP300,0.0012799891141744776,2.0,ChIP-seq:EP300 x ChIP-seq:H3K9ac
EFO:0002067,ChIP-seq:H3K9ac,ChIP-seq:POLR2AphosphoS5,0.019291384653611618,2.0,ChIP-seq:H3K9ac x ChIP-seq:POLR2AphosphoS5
EFO:0002067,ChIP-seq:H3K9me3,ChIP-seq:CTCF,0.03480752767714042,4.0,ChIP-seq:CTCF x ChIP-seq:H3K9me3
EFO:0002067,ChIP-seq:H3K9me3,DNase-seq,-0.047162187653918594,4.0,ChIP-seq:H3K9me3 x DNase-seq
EFO:0002067,ChIP-seq:H3K9me3,RNA-seq,-0.007455992823511354,67.0,ChIP-seq:H3K9me3 x RNA-seq
EFO:0002067,ChIP-seq:H3K9me3,ChIP-seq:H2AFZ,-0.03691596605560997,1.0,ChIP-seq:H2AFZ x ChIP-seq:H3K9me3
EFO:0002067,ChIP-seq:H3K9me3,ChIP-seq:H3K27me3,0.06913315389229327,2.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
EFO:0002067,ChIP-seq:H3K9me3,ChIP-seq:H3K4me1,-0.03448970216725554,1.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
EFO:0002067,ChIP-seq:H3K9me3,ChIP-seq:H3K4me2,0.05844759941101074,1.0,ChIP-seq:H3K4me2 x ChIP-seq:H3K9me3
EFO:0002067,ChIP-seq:H3K9me3,ChIP-seq:H3K4me3,0.016910154563494217,4.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
EFO:0002067,ChIP-seq:H3K9me3,ChIP-seq:H3K79me2,0.041535128014428276,1.0,ChIP-seq:H3K79me2 x ChIP-seq:H3K9me3
EFO:0002067,ChIP-seq:H3K9me3,ChIP-seq:H3K9ac,-0.07289092210323914,2.0,ChIP-seq:H3K9ac x ChIP-seq:H3K9me3
EFO:0002067,ChIP-seq:H3K9me3,ChIP-seq:GABPA,-0.003934419155120848,2.0,ChIP-seq:GABPA x ChIP-seq:H3K9me3
EFO:0002067,ChIP-seq:H3K9me3,ChIP-seq:JUND,-0.0657630072763333,1.0,ChIP-seq:H3K9me3 x ChIP-seq:JUND
EFO:0002067,ChIP-seq:H3K9me3,ChIP-seq:POLR2A,0.01091703956185932,8.0,ChIP-seq:H3K9me3 x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:H3K9me3,ChIP-seq:REST,0.0016948800337941994,2.0,ChIP-seq:H3K9me3 x ChIP-seq:REST
EFO:0002067,ChIP-seq:H3K9me3,ChIP-seq:YY1,0.054729054371515914,2.0,ChIP-seq:H3K9me3 x ChIP-seq:YY1
EFO:0002067,ChIP-seq:H3K9me3,polyA plus RNA-seq,-0.015221878619995233,19.0,ChIP-seq:H3K9me3 x polyA plus RNA-seq
EFO:0002067,ChIP-seq:H3K9me3,ChIP-seq:H3K36me3,0.15407123817847324,2.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
EFO:0002067,ChIP-seq:H3K9me3,ChIP-seq:EP300,-0.047679791370263465,1.0,ChIP-seq:EP300 x ChIP-seq:H3K9me3
EFO:0002067,ChIP-seq:H3K9me3,ChIP-seq:POLR2AphosphoS5,-0.000571889972144907,1.0,ChIP-seq:H3K9me3 x ChIP-seq:POLR2AphosphoS5
EFO:0002067,ChIP-seq:FOXA1,ChIP-seq:CTCF,-0.020885954751482222,4.0,ChIP-seq:CTCF x ChIP-seq:FOXA1
EFO:0002067,ChIP-seq:FOXA1,DNase-seq,-0.0060369127624949745,4.0,ChIP-seq:FOXA1 x DNase-seq
EFO:0002067,ChIP-seq:FOXA1,RNA-seq,0.009127224675537102,67.0,ChIP-seq:FOXA1 x RNA-seq
EFO:0002067,ChIP-seq:FOXA1,ChIP-seq:H2AFZ,0.02563865956935016,1.0,ChIP-seq:FOXA1 x ChIP-seq:H2AFZ
EFO:0002067,ChIP-seq:FOXA1,ChIP-seq:H3K27me3,0.14120940103822827,2.0,ChIP-seq:FOXA1 x ChIP-seq:H3K27me3
EFO:0002067,ChIP-seq:FOXA1,ChIP-seq:H3K4me1,0.0026626371083751585,1.0,ChIP-seq:FOXA1 x ChIP-seq:H3K4me1
EFO:0002067,ChIP-seq:FOXA1,ChIP-seq:H3K4me2,-0.018307224441415224,1.0,ChIP-seq:FOXA1 x ChIP-seq:H3K4me2
EFO:0002067,ChIP-seq:FOXA1,ChIP-seq:H3K4me3,0.04091176925561367,4.0,ChIP-seq:FOXA1 x ChIP-seq:H3K4me3
EFO:0002067,ChIP-seq:FOXA1,ChIP-seq:H3K79me2,-0.03298197385988065,1.0,ChIP-seq:FOXA1 x ChIP-seq:H3K79me2
EFO:0002067,ChIP-seq:FOXA1,ChIP-seq:H3K9ac,0.02246683868377105,2.0,ChIP-seq:FOXA1 x ChIP-seq:H3K9ac
EFO:0002067,ChIP-seq:FOXA1,ChIP-seq:H3K9me3,0.0752077598950853,1.0,ChIP-seq:FOXA1 x ChIP-seq:H3K9me3
EFO:0002067,ChIP-seq:FOXA1,ChIP-seq:GABPA,0.011528758704662322,2.0,ChIP-seq:FOXA1 x ChIP-seq:GABPA
EFO:0002067,ChIP-seq:FOXA1,ChIP-seq:JUND,-0.07413360433509716,1.0,ChIP-seq:FOXA1 x ChIP-seq:JUND
EFO:0002067,ChIP-seq:FOXA1,ChIP-seq:POLR2A,-0.031203449034774802,8.0,ChIP-seq:FOXA1 x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:FOXA1,ChIP-seq:REST,0.07385469933873728,2.0,ChIP-seq:FOXA1 x ChIP-seq:REST
EFO:0002067,ChIP-seq:FOXA1,ChIP-seq:YY1,-0.0064147921899954455,2.0,ChIP-seq:FOXA1 x ChIP-seq:YY1
EFO:0002067,ChIP-seq:FOXA1,polyA plus RNA-seq,-0.002216766276937704,19.0,ChIP-seq:FOXA1 x polyA plus RNA-seq
EFO:0002067,ChIP-seq:FOXA1,ChIP-seq:H3K36me3,0.01973290351720957,2.0,ChIP-seq:FOXA1 x ChIP-seq:H3K36me3
EFO:0002067,ChIP-seq:FOXA1,ChIP-seq:EP300,-0.12060721304554206,1.0,ChIP-seq:EP300 x ChIP-seq:FOXA1
EFO:0002067,ChIP-seq:FOXA1,ChIP-seq:POLR2AphosphoS5,-0.005940579555251381,1.0,ChIP-seq:FOXA1 x ChIP-seq:POLR2AphosphoS5
EFO:0002067,ChIP-seq:GABPA,ChIP-seq:CTCF,0.016104887817159047,8.0,ChIP-seq:CTCF x ChIP-seq:GABPA
EFO:0002067,ChIP-seq:GABPA,DNase-seq,0.04669555694053844,8.0,ChIP-seq:GABPA x DNase-seq
EFO:0002067,ChIP-seq:GABPA,RNA-seq,0.01367186955413982,134.0,ChIP-seq:GABPA x RNA-seq
EFO:0002067,ChIP-seq:GABPA,ChIP-seq:H2AFZ,0.013822757384993813,2.0,ChIP-seq:GABPA x ChIP-seq:H2AFZ
EFO:0002067,ChIP-seq:GABPA,ChIP-seq:H3K27me3,0.04168988846394481,4.0,ChIP-seq:GABPA x ChIP-seq:H3K27me3
EFO:0002067,ChIP-seq:GABPA,ChIP-seq:H3K4me1,0.019415454613784,2.0,ChIP-seq:GABPA x ChIP-seq:H3K4me1
EFO:0002067,ChIP-seq:GABPA,ChIP-seq:H3K4me2,0.02353543004928491,2.0,ChIP-seq:GABPA x ChIP-seq:H3K4me2
EFO:0002067,ChIP-seq:GABPA,ChIP-seq:H3K4me3,0.008019908498495057,8.0,ChIP-seq:GABPA x ChIP-seq:H3K4me3
EFO:0002067,ChIP-seq:GABPA,ChIP-seq:H3K79me2,-0.0001862545098577223,2.0,ChIP-seq:GABPA x ChIP-seq:H3K79me2
EFO:0002067,ChIP-seq:GABPA,ChIP-seq:H3K9ac,0.004062754304512688,4.0,ChIP-seq:GABPA x ChIP-seq:H3K9ac
EFO:0002067,ChIP-seq:GABPA,ChIP-seq:H3K9me3,0.04992725746900965,2.0,ChIP-seq:GABPA x ChIP-seq:H3K9me3
EFO:0002067,ChIP-seq:GABPA,ChIP-seq:JUND,0.08370368297283466,2.0,ChIP-seq:GABPA x ChIP-seq:JUND
EFO:0002067,ChIP-seq:GABPA,ChIP-seq:POLR2A,0.06250695884227753,16.0,ChIP-seq:GABPA x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:GABPA,ChIP-seq:REST,0.019228427817946987,4.0,ChIP-seq:GABPA x ChIP-seq:REST
EFO:0002067,ChIP-seq:GABPA,ChIP-seq:YY1,0.0749492347240448,4.0,ChIP-seq:GABPA x ChIP-seq:YY1
EFO:0002067,ChIP-seq:GABPA,polyA plus RNA-seq,0.007277152585143484,38.0,ChIP-seq:GABPA x polyA plus RNA-seq
EFO:0002067,ChIP-seq:GABPA,ChIP-seq:H3K36me3,0.0004628865334850088,4.0,ChIP-seq:GABPA x ChIP-seq:H3K36me3
EFO:0002067,ChIP-seq:GABPA,ChIP-seq:EP300,0.15770611396202674,2.0,ChIP-seq:EP300 x ChIP-seq:GABPA
EFO:0002067,ChIP-seq:GABPA,ChIP-seq:POLR2AphosphoS5,0.08913147043098103,2.0,ChIP-seq:GABPA x ChIP-seq:POLR2AphosphoS5
EFO:0002067,ChIP-seq:JUND,ChIP-seq:CTCF,0.08048196553185,4.0,ChIP-seq:CTCF x ChIP-seq:JUND
EFO:0002067,ChIP-seq:JUND,DNase-seq,0.20236094418842243,4.0,ChIP-seq:JUND x DNase-seq
EFO:0002067,ChIP-seq:JUND,RNA-seq,0.011753360457432277,67.0,ChIP-seq:JUND x RNA-seq
EFO:0002067,ChIP-seq:JUND,ChIP-seq:H2AFZ,0.020335335284471512,1.0,ChIP-seq:H2AFZ x ChIP-seq:JUND
EFO:0002067,ChIP-seq:JUND,ChIP-seq:H3K27me3,-0.04549779098252861,2.0,ChIP-seq:H3K27me3 x ChIP-seq:JUND
EFO:0002067,ChIP-seq:JUND,ChIP-seq:H3K4me1,0.0038354938465451453,1.0,ChIP-seq:H3K4me1 x ChIP-seq:JUND
EFO:0002067,ChIP-seq:JUND,ChIP-seq:H3K4me2,0.05631620035721706,1.0,ChIP-seq:H3K4me2 x ChIP-seq:JUND
EFO:0002067,ChIP-seq:JUND,ChIP-seq:H3K4me3,-0.00231550844051899,4.0,ChIP-seq:H3K4me3 x ChIP-seq:JUND
EFO:0002067,ChIP-seq:JUND,ChIP-seq:H3K79me2,0.024857278913259506,1.0,ChIP-seq:H3K79me2 x ChIP-seq:JUND
EFO:0002067,ChIP-seq:JUND,ChIP-seq:H3K9ac,0.0015749450287093278,2.0,ChIP-seq:H3K9ac x ChIP-seq:JUND
EFO:0002067,ChIP-seq:JUND,ChIP-seq:H3K9me3,-0.024985453932230443,1.0,ChIP-seq:H3K9me3 x ChIP-seq:JUND
EFO:0002067,ChIP-seq:JUND,ChIP-seq:GABPA,0.041859674453735354,2.0,ChIP-seq:GABPA x ChIP-seq:JUND
EFO:0002067,ChIP-seq:JUND,ChIP-seq:POLR2A,0.013999998674426278,8.0,ChIP-seq:JUND x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:JUND,ChIP-seq:REST,0.07857596560528404,2.0,ChIP-seq:JUND x ChIP-seq:REST
EFO:0002067,ChIP-seq:JUND,ChIP-seq:YY1,0.08164401352405548,2.0,ChIP-seq:JUND x ChIP-seq:YY1
EFO:0002067,ChIP-seq:JUND,polyA plus RNA-seq,0.0011461268968984088,19.0,ChIP-seq:JUND x polyA plus RNA-seq
EFO:0002067,ChIP-seq:JUND,ChIP-seq:H3K36me3,-0.05025864378190958,2.0,ChIP-seq:H3K36me3 x ChIP-seq:JUND
EFO:0002067,ChIP-seq:JUND,ChIP-seq:EP300,0.5450590161176828,1.0,ChIP-seq:EP300 x ChIP-seq:JUND
EFO:0002067,ChIP-seq:JUND,ChIP-seq:POLR2AphosphoS5,0.04804658347910101,1.0,ChIP-seq:JUND x ChIP-seq:POLR2AphosphoS5
EFO:0002067,ChIP-seq:MYC,ChIP-seq:CTCF,0.08893247636336855,20.0,ChIP-seq:CTCF x ChIP-seq:MYC
EFO:0002067,ChIP-seq:MYC,DNase-seq,0.1984565449567476,20.0,ChIP-seq:MYC x DNase-seq
EFO:0002067,ChIP-seq:MYC,RNA-seq,0.011014104240071251,335.0,ChIP-seq:MYC x RNA-seq
EFO:0002067,ChIP-seq:MYC,ChIP-seq:H2AFZ,0.047702535174109724,5.0,ChIP-seq:H2AFZ x ChIP-seq:MYC
EFO:0002067,ChIP-seq:MYC,ChIP-seq:H3K27me3,0.005315981105882293,10.0,ChIP-seq:H3K27me3 x ChIP-seq:MYC
EFO:0002067,ChIP-seq:MYC,ChIP-seq:H3K4me1,-0.02545128982691538,5.0,ChIP-seq:H3K4me1 x ChIP-seq:MYC
EFO:0002067,ChIP-seq:MYC,ChIP-seq:H3K4me2,0.06299340847211007,5.0,ChIP-seq:H3K4me2 x ChIP-seq:MYC
EFO:0002067,ChIP-seq:MYC,ChIP-seq:H3K4me3,0.005594177582325069,20.0,ChIP-seq:H3K4me3 x ChIP-seq:MYC
EFO:0002067,ChIP-seq:MYC,ChIP-seq:H3K79me2,0.019486269099371775,5.0,ChIP-seq:H3K79me2 x ChIP-seq:MYC
EFO:0002067,ChIP-seq:MYC,ChIP-seq:H3K9ac,0.03226414400598278,10.0,ChIP-seq:H3K9ac x ChIP-seq:MYC
EFO:0002067,ChIP-seq:MYC,ChIP-seq:H3K9me3,0.05361154278950711,5.0,ChIP-seq:H3K9me3 x ChIP-seq:MYC
EFO:0002067,ChIP-seq:MYC,ChIP-seq:GABPA,0.0567911171913147,10.0,ChIP-seq:GABPA x ChIP-seq:MYC
EFO:0002067,ChIP-seq:MYC,ChIP-seq:JUND,0.20267514082101676,5.0,ChIP-seq:JUND x ChIP-seq:MYC
EFO:0002067,ChIP-seq:MYC,ChIP-seq:POLR2A,0.15241048705409949,40.0,ChIP-seq:MYC x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:MYC,ChIP-seq:REST,0.06285211412530196,10.0,ChIP-seq:MYC x ChIP-seq:REST
EFO:0002067,ChIP-seq:MYC,ChIP-seq:YY1,0.13932495911916096,10.0,ChIP-seq:MYC x ChIP-seq:YY1
EFO:0002067,ChIP-seq:MYC,polyA plus RNA-seq,0.004836903045100521,95.0,ChIP-seq:MYC x polyA plus RNA-seq
EFO:0002067,ChIP-seq:MYC,ChIP-seq:H3K36me3,-0.02529027406985943,10.0,ChIP-seq:H3K36me3 x ChIP-seq:MYC
EFO:0002067,ChIP-seq:MYC,ChIP-seq:EP300,0.28886379095224235,5.0,ChIP-seq:EP300 x ChIP-seq:MYC
EFO:0002067,ChIP-seq:MYC,ChIP-seq:POLR2AphosphoS5,0.09608909000049937,5.0,ChIP-seq:MYC x ChIP-seq:POLR2AphosphoS5
EFO:0002067,ChIP-seq:NR3C1,ChIP-seq:CTCF,0.02094415296389404,8.0,ChIP-seq:CTCF x ChIP-seq:NR3C1
EFO:0002067,ChIP-seq:NR3C1,DNase-seq,0.013134942592828519,8.0,ChIP-seq:NR3C1 x DNase-seq
EFO:0002067,ChIP-seq:NR3C1,RNA-seq,0.018371794432903814,134.0,ChIP-seq:NR3C1 x RNA-seq
EFO:0002067,ChIP-seq:NR3C1,ChIP-seq:H2AFZ,0.09940423477779736,2.0,ChIP-seq:H2AFZ x ChIP-seq:NR3C1
EFO:0002067,ChIP-seq:NR3C1,ChIP-seq:H3K27me3,0.09111681033153923,4.0,ChIP-seq:H3K27me3 x ChIP-seq:NR3C1
EFO:0002067,ChIP-seq:NR3C1,ChIP-seq:H3K4me1,0.0723593288234302,2.0,ChIP-seq:H3K4me1 x ChIP-seq:NR3C1
EFO:0002067,ChIP-seq:NR3C1,ChIP-seq:H3K4me2,0.05101045469443003,2.0,ChIP-seq:H3K4me2 x ChIP-seq:NR3C1
EFO:0002067,ChIP-seq:NR3C1,ChIP-seq:H3K4me3,0.057312426276696034,8.0,ChIP-seq:H3K4me3 x ChIP-seq:NR3C1
EFO:0002067,ChIP-seq:NR3C1,ChIP-seq:H3K79me2,0.03201542156083243,2.0,ChIP-seq:H3K79me2 x ChIP-seq:NR3C1
EFO:0002067,ChIP-seq:NR3C1,ChIP-seq:H3K9ac,0.04315120046553404,4.0,ChIP-seq:H3K9ac x ChIP-seq:NR3C1
EFO:0002067,ChIP-seq:NR3C1,ChIP-seq:H3K9me3,0.1275322657998137,2.0,ChIP-seq:H3K9me3 x ChIP-seq:NR3C1
EFO:0002067,ChIP-seq:NR3C1,ChIP-seq:GABPA,0.03787825107574463,4.0,ChIP-seq:GABPA x ChIP-seq:NR3C1
EFO:0002067,ChIP-seq:NR3C1,ChIP-seq:JUND,-0.035866040449876055,2.0,ChIP-seq:JUND x ChIP-seq:NR3C1
EFO:0002067,ChIP-seq:NR3C1,ChIP-seq:POLR2A,0.022972084686789712,16.0,ChIP-seq:NR3C1 x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:NR3C1,ChIP-seq:REST,0.08219894492312482,4.0,ChIP-seq:NR3C1 x ChIP-seq:REST
EFO:0002067,ChIP-seq:NR3C1,ChIP-seq:YY1,-0.0004805351297060695,4.0,ChIP-seq:NR3C1 x ChIP-seq:YY1
EFO:0002067,ChIP-seq:NR3C1,polyA plus RNA-seq,0.004501722579355287,38.0,ChIP-seq:NR3C1 x polyA plus RNA-seq
EFO:0002067,ChIP-seq:NR3C1,ChIP-seq:H3K36me3,0.04515986373791328,4.0,ChIP-seq:H3K36me3 x ChIP-seq:NR3C1
EFO:0002067,ChIP-seq:NR3C1,ChIP-seq:EP300,-0.04557385410253818,2.0,ChIP-seq:EP300 x ChIP-seq:NR3C1
EFO:0002067,ChIP-seq:NR3C1,ChIP-seq:POLR2AphosphoS5,0.01046671515161341,2.0,ChIP-seq:NR3C1 x ChIP-seq:POLR2AphosphoS5
EFO:0002067,ChIP-seq:POLR2A,ChIP-seq:CTCF,0.00823461218586181,32.0,ChIP-seq:CTCF x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:POLR2A,DNase-seq,0.10112642403888904,32.0,ChIP-seq:POLR2A x DNase-seq
EFO:0002067,ChIP-seq:POLR2A,RNA-seq,0.025063655286063188,536.0,ChIP-seq:POLR2A x RNA-seq
EFO:0002067,ChIP-seq:POLR2A,ChIP-seq:H2AFZ,-0.03252723169597713,8.0,ChIP-seq:H2AFZ x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:POLR2A,ChIP-seq:H3K27me3,-0.015376047174237212,16.0,ChIP-seq:H3K27me3 x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:POLR2A,ChIP-seq:H3K4me1,-0.03253802283120061,8.0,ChIP-seq:H3K4me1 x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:POLR2A,ChIP-seq:H3K4me2,0.05019350197070684,8.0,ChIP-seq:H3K4me2 x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:POLR2A,ChIP-seq:H3K4me3,0.03062008474117671,32.0,ChIP-seq:H3K4me3 x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:POLR2A,ChIP-seq:H3K79me2,0.016556220820971898,8.0,ChIP-seq:H3K79me2 x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:POLR2A,ChIP-seq:H3K9ac,0.05351786639379419,16.0,ChIP-seq:H3K9ac x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:POLR2A,ChIP-seq:H3K9me3,0.027334933297778773,8.0,ChIP-seq:H3K9me3 x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:POLR2A,ChIP-seq:GABPA,0.05454642474651336,16.0,ChIP-seq:GABPA x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:POLR2A,ChIP-seq:JUND,0.03193018241570546,8.0,ChIP-seq:JUND x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:POLR2A,ChIP-seq:REST,0.01816245678224062,16.0,ChIP-seq:POLR2A x ChIP-seq:REST
EFO:0002067,ChIP-seq:POLR2A,ChIP-seq:YY1,0.1023805836836497,16.0,ChIP-seq:POLR2A x ChIP-seq:YY1
EFO:0002067,ChIP-seq:POLR2A,polyA plus RNA-seq,0.018325993136841176,152.0,ChIP-seq:POLR2A x polyA plus RNA-seq
EFO:0002067,ChIP-seq:POLR2A,ChIP-seq:H3K36me3,0.1403502881526947,16.0,ChIP-seq:H3K36me3 x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:POLR2A,ChIP-seq:EP300,0.07970683620526241,8.0,ChIP-seq:EP300 x ChIP-seq:POLR2A
EFO:0002067,ChIP-seq:POLR2A,ChIP-seq:POLR2AphosphoS5,0.3650319522077387,8.0,ChIP-seq:POLR2A x ChIP-seq:POLR2AphosphoS5
EFO:0002067,ChIP-seq:REST,ChIP-seq:CTCF,0.05362945907442264,8.0,ChIP-seq:CTCF x ChIP-seq:REST
EFO:0002067,ChIP-seq:REST,DNase-seq,0.05913896827188657,8.0,ChIP-seq:REST x DNase-seq
EFO:0002067,ChIP-seq:REST,RNA-seq,0.010838143603076465,134.0,ChIP-seq:REST x RNA-seq
EFO:0002067,ChIP-seq:REST,ChIP-seq:H2AFZ,0.006461567838083614,2.0,ChIP-seq:H2AFZ x ChIP-seq:REST
EFO:0002067,ChIP-seq:REST,ChIP-seq:H3K27me3,0.020725032763213528,4.0,ChIP-seq:H3K27me3 x ChIP-seq:REST
EFO:0002067,ChIP-seq:REST,ChIP-seq:H3K4me1,0.0006622967960697316,2.0,ChIP-seq:H3K4me1 x ChIP-seq:REST
EFO:0002067,ChIP-seq:REST,ChIP-seq:H3K4me2,0.015241726612051329,2.0,ChIP-seq:H3K4me2 x ChIP-seq:REST
EFO:0002067,ChIP-seq:REST,ChIP-seq:H3K4me3,0.015663455503109176,8.0,ChIP-seq:H3K4me3 x ChIP-seq:REST
EFO:0002067,ChIP-seq:REST,ChIP-seq:H3K79me2,-0.00934758713202817,2.0,ChIP-seq:H3K79me2 x ChIP-seq:REST
EFO:0002067,ChIP-seq:REST,ChIP-seq:H3K9ac,-0.0021808246231597404,4.0,ChIP-seq:H3K9ac x ChIP-seq:REST
EFO:0002067,ChIP-seq:REST,ChIP-seq:H3K9me3,0.026554489734282552,2.0,ChIP-seq:H3K9me3 x ChIP-seq:REST
EFO:0002067,ChIP-seq:REST,ChIP-seq:GABPA,0.04242117404937744,4.0,ChIP-seq:GABPA x ChIP-seq:REST
EFO:0002067,ChIP-seq:REST,ChIP-seq:JUND,0.08843440275925857,2.0,ChIP-seq:JUND x ChIP-seq:REST
EFO:0002067,ChIP-seq:REST,ChIP-seq:POLR2A,0.02762841905506564,16.0,ChIP-seq:POLR2A x ChIP-seq:REST
EFO:0002067,ChIP-seq:REST,ChIP-seq:YY1,0.05005391935507456,4.0,ChIP-seq:REST x ChIP-seq:YY1
EFO:0002067,ChIP-seq:REST,polyA plus RNA-seq,0.0046203182887915115,38.0,ChIP-seq:REST x polyA plus RNA-seq
